Unnamed: 0,title,year,synopsis,critic_score,people_score,consensus,total_reviews,total_ratings,type,rating,genre,original_language,director,producer,writer,release_date_(theaters),release_date_(streaming),box_office_(gross_usa),runtime,production_co,sound_mix,aspect_ratio,view_the_collection,crew,link,director_count,producer_count,writer_count,production_co_count,runtime_minutes,box_office_(gross_usa) in millions
219,Let the Right One In,2008,"When Oskar (KÃ¥re Hedebrant), a sensitive, bullied 12-year-old boy living with his mother in suburban Sweden, meets his new neighbor, the mysterious and moody Eli (Lina Leandersson), they strike up a friendship. Initially reserved with each other, Oskar and Eli slowly form a close bond, but it soon becomes apparent that she is no ordinary young girl. Eventually, Eli shares her dark, macabre secret with Oskar, revealing her connection to a string of bloody local murders.",98,90.0,Let the Right One In reinvigorates the seemingly tired vampire genre by effectively mixing scares with intelligent storytelling.,191,"50,000+",Art House & International,R,horror,Swedish,Tomas Alfredson,"Carl Molinder, John Nordling",John Ajvide Lindqvist,"Oct 24, 2008 limited",42749.0,$2.1M,1h 54m,"Canal+, Sandrew Metronome",Dolby SRD,,,"Lina Leandersson, Per Ragnar, Henrik Dahl, Karin Bergquist, Peter Carlberg, Ika Nord, Mikael Rahm, Tomas Alfredson, John Ajvide Lindqvist, Carl Molinder, John Nordling, Tomas Alfredson",http://www.rottentomatoes.com/m/let_the_right_one_in,1,2,1,2,114,2.1
223,The Discreet Charm of the Bourgeoisie,1972,"The ambassador of the Latin American republic of Miranda (Fernando Rey), M. Thevenot (Paul Frankeur), his wife Simone (Delphine Seyrig) and her sister Florence (Bulle Ogier) arrive for a dinner party at the house of Alice SÃ©nÃ©chal (StÃ©phane Audran) and her husband Henri (Jean-Pierre Cassel), only to learn that they were mistaken about the date. In director Luis BuÃ±uel's surreal fantasy, the six bourgeois friends repeatedly gather for a dinner that never quite arrives.",98,89.0,,53,"10,000+",Art House & International,PG,comedy,French (Canada),Luis BuÃ±uel,Serge Silberman,"Luis BuÃ±uel, Jean-Claude CarriÃ¨re",,42651.0,$198.8K,1h 40m,"Dean Film, Jet Films S.A., Greenwich Film Productions",Mono,,,"Fernando Rey, Delphine Seyrig, Jean-Pierre Cassel, Paul Frankeur, Bulle Ogier, Jean-Claude CarriÃ¨re, Serge Silberman, Edmond Richard, Helene Plemiannikov",http://www.rottentomatoes.com/m/discreet_charm_of_the_bourgeoisie,1,1,2,3,100,0.1988
224,Faces Places,2017,Director AgnÃ¨s Varda and photographer and muralist JR journey through rural France and form an unlikely friendship.,99,89.0,"Equal parts breezily charming and poignantly powerful, Faces Places is a unique cross-generational portrait of life in rural France from the great AgnÃ¨s Varda.",141,"1,000+",Art House & International,PG,documentary,French (France),"AgnÃ¨s Varda, JR",Rosalie Varda,,"Oct 6, 2017 limited",43158.0,$952.7K,1h 29m,"Rouge International, Arte France Cinema",,Flat (1.85:1),,"AgnÃ¨s Varda, AgnÃ¨s Varda, Rosalie Varda, Nicolas Guicheteau",http://www.rottentomatoes.com/m/faces_places,2,1,1,2,89,0.9527
225,A Separation,2011,"When Nader (Payman Maadi), a bank employee, refuses to leave Tehran, his wife, Simin (Leila Hatami) sues for divorce in the hope that she can make a better life for their young daughter abroad. Needing someone to care for his senile father while he's at work, Nader hires Razieh (Sareh Bayat), a married woman whose chador hides her pregnancy. One day, after becoming angry with Razieh, Nader shoves her, and she has a miscarriage, leading Razieh's husband to take Nader to court.",99,92.0,"Morally complex, suspenseful, and consistently involving, A Separation captures the messiness of a dissolving relationship with keen insight and searing intensity.",179,"10,000+",Art House & International,PG-13,drama,Persian,Asghar Farhadi,Asghar Farhadi,Asghar Farhadi,"Dec 30, 2011 limited",41682.0,$331.7K,2h 3m,Asghar Farhadi,Dolby Digital,,,"Payman Maadi, Leila Hatami, Sareh Bayat, Shahab Hosseini, Merila Zare'i, Babak Karimi, Shirin Yazdanbakhsh, Sarina Farhadi, Ali-Asghar Shahbazi, Kimia Hosseini, Asghar Farhadi, Asghar Farhadi, Negar Eskandarfar, Asghar Farhadi, Mahmoud Kalari, Hayedeh Safiyari, Keyvan Moghaddam",http://www.rottentomatoes.com/m/a_separation_2011,1,1,1,1,123,0.3317
226,My Life as a Zucchini,2016,A police officer (Nick Offerman) and some new friends help an orphan adjust to life at a foster home.,99,89.0,My Life as a Zucchini's silly title and adorable characters belie a sober story whose colorful visuals delight the senses even as it braves dark emotional depths.,137,"5,000+",Art House & International,PG-13,"comedy, drama, animation",French (France),Claude Barras,"Marc Bonny, Armelle Glorennec, Pauline Gygax, Max Karli",CÃ©line Sciamma,"Feb 24, 2017 limited",42866.0,$292.3K,1h 6m,"Rita Productions, KNM, Blue Spirit Animation",,,,"Will Forte, Nick Offerman, Ellen Page, Amy Sedaris, Clara Young, Erick Abbate, Ness Krell, Romy Beckman, Barry Mitchell, Finn Robbins, Claude Barras, CÃ©line Sciamma, Marc Bonny, Armelle Glorennec, Pauline Gygax, Max Karli, Valentin Rotelli",http://www.rottentomatoes.com/m/my_life_as_a_zucchini,1,4,1,3,66,0.2923
227,Things to Come,2016,A passionate middle-aged philosophy professor (Isabelle Huppert) rethinks her already much-examined life after an unforeseen divorce.,99,71.0,"A union to cherish between a writer-director and star working at peak power, Things to Come offers quietly profound observations on life, love, and the irrevocable passage of time.",146,"5,000+",Art House & International,PG-13,drama,French (France),Mia Hansen-LÃ¸ve,Charles Gillibert,"Mia Hansen-LÃ¸ve, Mia Hansen-LÃ¸ve","Dec 2, 2016 limited",42856.0,$282.4K,1h 41m,CG CinÃ©ma,Dolby Digital,,,"Isabelle Huppert, Roman Kolinka, Ã‰dith Scob, Sarah Le Picard, Solal Forte, Yves Heck, Marion Ploquin, Charles Gillibert, Denis Lenoir",http://www.rottentomatoes.com/m/things_to_come_2016,1,1,2,1,101,0.2824
229,The Salesman,2016,"After their flat becomes damaged, Emad (Shahab Hosseini) and Rana (Taraneh Alidoosti), a young couple living in Tehran, Iran, must move into another apartment. Once relocated, a sudden eruption of violence linked to the previous tenant of their new home dramatically changes their lives, creating a simmering tension between husband and wife.",96,84.0,"The Salesman takes an ambitiously complex look at thought-provoking themes, and the well-acted results prove another consistently absorbing entry in writer-director Asghar Farhadi's distinguished filmography.",196,"5,000+",Art House & International,PG-13,"mystery and thriller, drama",Persian,Asghar Farhadi,"Alexandre Mallet-Guy, Asghar Farhadi",Asghar Farhadi,"Jan 27, 2017 limited",42857.0,$3.4M,2h 5m,"Memento Films, Arte France Cinema, Doha Film Institute, Asghar Farhadi",,,,"Shahab Hosseini, Taraneh Alidoosti, Babak Karimi, Farid Sajjadi Hosseini, Mina Sadati, Maral Bani Adam, Mehdi Kooshki, Emad Emami, Shirin Aghakashi, Mojtaba Pirzadeh, Asghar Farhadi, Asghar Farhadi, Alexandre Mallet-Guy, Asghar Farhadi, Hayedeh Safiyari",http://www.rottentomatoes.com/m/the_salesman_2017,1,2,1,4,125,3.4
233,Gloria,2013,An aging divorcee (Paulina GarcÃ­a) embarks on an intense affair with a man (Sergio HernÃ¡ndez) she picked up at a disco.,99,65.0,"Marvelously directed by Sebastian Lelio and beautifully led by a powerful performance from Paulina Garcia, Gloria takes an honest, sweetly poignant look at a type of character that's all too often neglected in Hollywood.",129,"10,000+",Art House & International,R,"drama, romance",Spanish,SebastiÃ¡n Lelio,"Juan de Dios LarraÃ­n, Pablo LarraÃ­n, Luis Collar","SebastiÃ¡n Lelio, Gonzalo Maza","Jan 17, 2014 limited",42323.0,$2.1M,1h 49m,"Fabula, Nephilim Producciones",,,,"Diego Fontecilla, Coca Guazzini, Alejandro Goic, Liliana GarcÃ­a, Luz JimÃ©nez, Marcial Tagle, Fabiola Zamora, Gonzalo Maza, Juan Ignacio Correa, Mariane Hartard, Luis Collar",http://www.rottentomatoes.com/m/gloria_2012,1,3,2,2,109,2.1
236,Amy,2015,Archival footage and personal testimonials present an intimate portrait of the life and career of British singer/songwriter Amy Winehouse.,95,87.0,"As riveting as it is sad, Amy is a powerfully honest look at the twisted relationship between art and celebrity -- and the lethal spiral of addiction.",223,"10,000+",Art House & International,R,"music, documentary, biography",English,Asif Kapadia,James Gay-Rees,,"Jul 3, 2015 limited",42578.0,$8.4M,2h 8m,Film4,,,,"Salaam Remi, Nick Shymansky, Blake Fielder-Civil, Mitch Winehouse, Mos Def, Asif Kapadia, James Gay-Rees, Antonio Pinto",http://www.rottentomatoes.com/m/amy_2015,1,1,1,1,128,8.4
238,The Tale of the Princess Kaguya,2013,"A tiny nymph found inside a bamboo stalk grows into a beautiful and desirable young woman, who orders her suitors to prove their love by completing a series of near-impossible tasks.",100,90.0,"Boasting narrative depth, frank honesty, and exquisite visual beauty, The Tale of the Princess Kaguya is a modern animated treasure with timeless appeal.",96,"10,000+",Art House & International,PG,"fantasy, anime",Japanese,Isao Takahata,"Geoffrey Wexler, SeiichirÃ´ Ujiie","Isao Takahata, Riko Sakaguchi","Oct 17, 2014 limited",43813.0,$681.1K,2h 17m,Studio Ghibli,,,,"ChloÃ« Grace Moretz, James Caan, Mary Steenburgen, Darren Criss, Lucy Liu, James Marsden, Oliver Platt, Beau Bridges, Dean Cain, John Cho, Isao Takahata, Isao Takahata, Riko Sakaguchi, SeiichirÃ´ Ujiie, Frank Marshall, Yoshiaki Nishimura, Yoshio Okubo, Keisuke Nakamura, Joe Hisaishi",http://www.rottentomatoes.com/m/the_tale_of_the_princess_kaguya,1,2,2,1,137,0.6811
239,A Fantastic Woman,2017,A transgender singer faces scorn and discrimination after the sudden death of her older boyfriend.,94,78.0,"Subtle and tender, A Fantastic Woman handles its timely, sensitive subject matter with care.",221,"1,000+",Art House & International,R,"gay and lesbian, drama",Spanish,SebastiÃ¡n Lelio,"Juan de Dios LarraÃ­n, Pablo LarraÃ­n, SebastiÃ¡n Lelio, Gonzalo Maza","SebastiÃ¡n Lelio, Gonzalo Maza","Feb 2, 2018 limited",43243.0,$2.0M,1h 43m,"Muchas Gracias, Fabula, Komplizen Film, Participant Media, Setembro Cine",Dolby Digital,Scope (2.35:1),,"Daniela Vega, Francisco Reyes, Luis Gnecco, Amparo Noguera, NÃ©stor Cantillana, Alejandro Goic, Antonia Zegers, Gonzalo Maza, Gonzalo Maza, BenjamÃ­n Echazarreta, Soledad Salfate",http://www.rottentomatoes.com/m/a_fantastic_woman,1,4,2,5,103,2.0
242,Three Colors: Red,1994,"Part-time model Valentine (IrÃ¨ne Jacob) meets a retired judge (Jean-Louis Trintignant) who lives in her neighborhood after she runs over his dog. At first the judge gifts Valentine with the dog, but her possessive boyfriend won't allow her to keep it. When she returns with the dog to the judge's house, she discovers him listening in on his neighbors' phone conversations. At first Valentine is outraged, but her debates with the judge over his behavior soon leads them to form a strange bond.",100,94.0,"A complex, stirring, and beautifully realized portrait of interconnected lives, Red is the captivating conclusion to a remarkable trilogy.",54,"25,000+",Art House & International,R,drama,French (Canada),Krzysztof Kieslowski,,"Krzysztof Kieslowski, Krzysztof Piesiewicz",,42805.0,$858.4K,1h 39m,"Canal+, MK2 Productions, CAB Productions, France 3 CinÃ©ma, Office FÃ©dÃ©ral de la Culture",Surround,,,"IrÃ¨ne Jacob, Jean-Louis Trintignant, Jean-Pierre Lorit, Juliette Binoche, Julie Delpy, BenoÃ®t RÃ©gent, Zbigniew Zamachowski, Krzysztof Kieslowski, Krzysztof Kieslowski, Krzysztof Piesiewicz",http://www.rottentomatoes.com/m/1058966-red,1,1,2,5,99,0.8583999999999999
244,Sing Street,2016,"In 1985, a Dublin teenager (Ferdia Walsh-Peelo) forms a rock 'n' roll band to win the heart of an aspiring model (Lucy Boynton).",95,92.0,"Sing Street is a feel-good musical with huge heart and irresistible optimism, and its charmimg cast and hummable tunes help to elevate its familiar plotting.",210,"10,000+",Art House & International,PG-13,"comedy, drama, romance, music",English,John Carney,"Anthony Bregman, Martina Niland, John Carney",John Carney,"May 13, 2016 wide",42826.0,$3.2M,1h 46m,"PalmStar Media Capital, Cosmo Films, Likely Story, Distressed Films, FilmWave, Merced Media Partners",Dolby Digital,,,"Ferdia Walsh-Peelo, Lucy Boynton, Jack Reynor, Aidan Gillen, Maria Doyle Kennedy, Mark McKenna, Ian Kenny, Ben Carolan, Percy Chamburuka, John Carney, John Carney, Anthony Bregman, Martina Niland, John Carney, Kevin Frakes, Raj Brinder Singh, Bob Weinstein, Harvey Weinstein, Yaron Orbach",http://www.rottentomatoes.com/m/sing_street,1,3,1,6,106,3.2
250,Ran,1985,"At the age of seventy, after years of consolidating his empire, the Great Lord Hidetora Ichimonji (Tatsuya Nakadai) decides to abdicate and divide his domain amongst his three sons. Taro (Akira Terao), the eldest, will rule. Jiro (Jinpachi Nezu), his second son, and Saburo (Daisuke Ryu) will take command of the Second and Third Castles but are expected to obey and support their elder brother. Saburo defies the pledge of obedience and is banished.",96,95.0,"Akira Kurosawa's sprawling, epic take on King Lear should be required viewing for fans of westerns, war movies, or period films in general.",89,"25,000+",Art House & International,R,"drama, history",Japanese,Akira Kurosawa,"Masato Hara, Serge Silberman","Masato Ide, Akira Kurosawa, Hideo Oguni",,42651.0,$454.0K,2h 40m,"Nippon Herald Films, Greenwich Film Productions, Herald Ace","Magnetic Stereo 4 Track, Dolby Stereo, Surround",Scope (2.35:1),,"Tatsuya Nakadai, Mieko Harada, Akira Terao, Jinpachi Nezu, Daisuke Ryu, Yoshiko Miyazaki, Kazuo Kato, Masayuki Yui, Hitoshi Ueki, Hisashi Igawa, Akira Kurosawa, Masato Ide, Akira Kurosawa, Hideo Oguni, William Shakespeare, Katsumi Furukawa, Masato Hara, Hisao Kurosawa, Serge Silberman, Toru Takemitsu",http://www.rottentomatoes.com/m/ran,1,2,3,3,160,0.454
253,Loveless,2017,An estranged Russian couple going through a brutal divorce both have new partners and want to start over until their 12-year-old son disappears after witnessing one of their fights.,95,83.0,Loveless uses its riveting portrait of a family in crisis to offer thought-provoking commentary on modern life in Russia -- and the world beyond its borders.,184,"1,000+",Art House & International,R,drama,Russian,Andrey Zvyagintsev,"Gleb Fetisov, Sergey Melkumov, Alexander Rodnyansky","Oleg Negin, Andrey Zvyagintsev","Feb 16, 2018 limited",43362.0,$564.1K,2h 7m,"Senator Film Produktion, arte France CinÃ©ma, Non-Stop Productions, Les Films du Fleuve, Why Not Productions",Dolby Digital,Scope (2.35:1),,"Maryana Spivak, Matvey Novikov, Marina Vasilyeva, Andris Keishs, Daria Pisareva, Varvara Shmykova, Sergey Borisov, Andrey Zvyagintsev, Oleg Negin, Andrey Zvyagintsev, Gleb Fetisov, Sergey Melkumov, Alexander Rodnyansky, Evgueni Galperine, Mikhail Krichman",http://www.rottentomatoes.com/m/loveless_2018,1,3,2,5,127,0.5641
256,Wings of Desire,1987,"Two angels, Damiel (Bruno Ganz) and Cassiel (Otto Sander), glide through the streets of Berlin, observing the bustling population, providing invisible rays of hope to the distressed but never interacting with them. When Damiel falls in love with lonely trapeze artist Marion (Solveig Dommartin), the angel longs to experience life in the physical world, and finds--with some words of wisdom from actor Peter Falk (playing himself) -- that it might be possible for him to take human form.",98,93.0,"Beyond ravishing, Wings of Desire is Wim Wenders' is aching and heartbreaking exploration of how love makes us human.",56,"25,000+",Art House & International,PG-13,fantasy,German,Wim Wenders,"Anatole Dauman, Wim Wenders","Wim Wenders, Peter Handke","Jan 1, 1987 wide",42817.0,$120.8K,2h 8m,Argos Films,"Stereo, Dolby Stereo",Flat (1.66:1),,"Bruno Ganz, Solveig Dommartin, Otto Sander, Curt Bois, Peter Falk, Lajos KovÃ¡cs, Elmar Wilms, Sigurd Rachman, Wim Wenders, Wim Wenders, Peter Handke, Anatole Dauman, Wim Wenders, Peter Przygodda",http://www.rottentomatoes.com/m/wings_of_desire,1,2,2,1,128,0.12079999999999999
